"date","individual","time","pos_beh","context","substrate","hab_type","sun","therm_t","t_lo","t_hi","time_od"
2018-06-12,"BN",06:40:00,"QW","Tv","T","WD",0,30.8,23.9,38.7,"e_morning"
2018-06-12,"BN",06:44:00,"Abp","Fo","T","WD",0,31.7,24.5,31.1,"e_morning"
2018-06-12,"BN",06:50:00,"QW","Fo","T","WD",0,29,24.3,30.2,"e_morning"
2018-06-12,"BN",06:55:00,"St","Fo","A","WD",0,32.9,24.8,33.2,"e_morning"
2018-06-12,"BN",07:00:00,"QW","Tv","T","WD",0,NA,NA,NA,"e_morning"
2018-06-12,"BN",07:05:00,"QS","Fo","T","WD",0,29.4,25.5,34.4,"e_morning"
2018-06-12,"BN",07:10:00,"St","Fo","A","WD",0,30.6,24.2,31.2,"e_morning"
2018-06-12,"BN",07:14:00,"Abp","Fo","T","WD",0,31.7,23.3,31.4,"e_morning"
2018-06-12,"BN",07:20:00,"Abp","Fo","A","WD",0,34.7,25.5,33,"e_morning"
2018-06-12,"BN",07:25:00,"St","Fo","T","WD",0,32.2,25.7,33,"e_morning"
2018-06-12,"BN",07:30:00,"QS","Fo","T","WD",0,31.5,23.9,31.4,"e_morning"
2018-06-12,"BN",07:35:00,"QW","Fo","T","WD",0,30.7,25.4,32.1,"e_morning"
2018-06-12,"BN",07:36:00,"Abp","Fo","T","WD",0,31.8,25.2,32.8,"e_morning"
2018-06-12,"BN",07:36:00,"Abp","Fo","T","WD",0,34.1,25.6,33.1,"e_morning"
2018-06-12,"BN",07:36:00,"Abp","Fo","T","WD",0,36.3,27.4,36.1,"e_morning"
2018-06-12,"BN",07:40:00,"St","Fo","T","WD",0,33.2,26.1,33.7,"e_morning"
2018-06-12,"BN",07:45:00,"QS","Fo","T","WD",0,34.5,26.3,33.1,"e_morning"
2018-06-12,"BN",07:50:00,"QW","So","T","WD",0,34.2,25.8,33.5,"e_morning"
2018-06-12,"BN",07:55:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-06-12,"BN",08:00:00,"St","Fo","A","WD",0,31.7,23.5,32.1,"e_morning"
2018-06-12,"BN",08:05:00,"QS","Fo","T","WD",0,36.7,28,35.5,"e_morning"
2018-06-12,"BN",08:10:00,"QS","So","T","WD",0,35.6,25.7,34.7,"e_morning"
2018-06-12,"BN",08:15:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-12,"BN",08:20:00,"QS","Fo","A","WD",0,NA,NA,NA,"e_morning"
2018-06-12,"BN",08:25:00,"Ly","RE","A","WD",0,NA,NA,NA,"e_morning"
2018-06-12,"BN",08:30:00,"QS","Fo","A","WD",0,NA,NA,NA,"e_morning"
2018-06-12,"BN",08:35:00,"St","RE","A","WD",0,33.1,27.8,32.6,"e_morning"
2018-06-12,"BN",08:40:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_morning"
2018-06-12,"BN",08:45:00,"St","Tv","T","WD",25,35.3,27,35.5,"e_morning"
2018-06-12,"BN",08:50:00,"St","Fo","A","WD",25,33.1,12.7,33.4,"e_morning"
2018-06-12,"BN",08:55:00,"QW","Fo","T","WD",25,35.3,26.9,35.5,"e_morning"
2018-06-12,"BN",09:00:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-12,"BN",09:05:00,"QS","So","T","WD",25,NA,NA,NA,"l_morning"
2018-06-12,"BN",09:10:00,"St","RE","T","WD",25,34,28.5,35.1,"l_morning"
2018-06-12,"BN",09:15:00,"QS","So","T","WD",25,35.9,28.9,35.5,"l_morning"
2018-06-12,"BN",09:20:00,"St","So","T","WD",25,35.6,28.5,36.7,"l_morning"
2018-06-12,"BN",09:25:00,"St","So","T","WD",25,NA,NA,NA,"l_morning"
2018-06-12,"BN",09:30:00,"St","So","T","WD",25,NA,NA,NA,"l_morning"
2018-06-12,"BN",09:34:00,"QS","So","T","WD",50,36.6,28.2,42.5,"l_morning"
2018-06-12,"BN",09:39:00,"QS","Fo","T","WD",25,36,30.4,41.3,"l_morning"
2018-06-12,"BN",09:45:00,"St","Fo","T","WD",25,36.5,30.7,38.8,"l_morning"
2018-06-12,"BN",09:50:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-12,"BN",09:55:00,"Ly","RE","A","WD",25,30.8,14.4,31.6,"l_morning"
2018-06-12,"BN",10:00:00,"Ly","RE","A","WD",25,31.6,16.2,34.1,"l_morning"
2018-06-12,"BN",10:05:00,"Ly","RE","A","WD",25,33.5,19.1,34.3,"l_morning"
2018-06-12,"BN",10:10:00,"Ly","RE","A","WD",25,34.4,11.7,36,"l_morning"
2018-06-12,"BN",10:15:00,"Ly","RE","A","WD",25,34.6,9.2,34.8,"l_morning"
2018-06-12,"BN",10:20:00,"QM","Fo","A","WD",25,NA,NA,NA,"l_morning"
2018-06-12,"BN",10:25:00,"Cb","Fo","A","WD",25,NA,NA,NA,"l_morning"
2018-06-12,"BN",10:30:00,"St","Fo","T","WD",25,36.6,31.3,37.7,"l_morning"
2018-06-12,"BN",10:35:00,"St","Fo","T","WD",25,NA,NA,NA,"l_morning"
2018-06-12,"BN",10:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-12,"BN",10:45:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-12,"BN",10:50:00,"St","Fo","T","WD",50,36.6,31.1,53.3,"l_morning"
2018-06-12,"BN",10:55:00,"St","Fo","T","WD",50,35.8,28.9,43.4,"l_morning"
2018-06-12,"BN",10:59:00,"BpW","Tv","T","WD",50,38.4,29.9,50.7,"l_morning"
2018-06-12,"BN",10:59:00,"VC","Tv","A","WD",50,37.5,29.3,47.6,"l_morning"
2018-06-12,"BN",11:05:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-12,"BN",11:10:00,"St","So","T","BMWD",75,NA,NA,NA,"l_morning"
2018-06-12,"BN",11:15:00,"St","So","T","BMWD",50,NA,NA,NA,"l_morning"
2018-06-12,"BN",11:20:00,"St","RE","T","BMWD",50,NA,NA,NA,"l_morning"
2018-06-12,"BN",11:25:00,"St","So","T","BMWD",25,NA,NA,NA,"l_morning"
2018-06-12,"BN",11:30:00,"St","So","T","BMWD",25,NA,NA,NA,"l_morning"
2018-06-12,"BN",11:35:00,"St","RE","T","BMWD",25,NA,NA,NA,"l_morning"
2018-06-12,"BN",11:40:00,"Ly","RE","T","BMWD",25,NA,NA,NA,"l_morning"
2018-06-12,"BN",11:45:00,"St","RE","T","BMWD",50,NA,NA,NA,"l_morning"
2018-06-12,"BN",11:50:00,"St","So","T","BMWD",50,NA,NA,NA,"l_morning"
2018-06-12,"BN",11:55:00,"St","So","T","BMWD",50,NA,NA,NA,"l_morning"
2018-06-12,"BN",12:00:00,"St","So","T","BMWD",50,36.5,30.1,56.6,"l_morning"
2018-06-12,"BN",12:05:00,"St","RE","T","BMWD",25,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",12:10:00,"St","RE","T","BMWD",25,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",12:15:00,"St","Fo","T","BMWD",25,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",12:21:00,"QW","Tv","T","WD",50,37.3,31.4,49.5,"e_afternoon"
2018-06-12,"BN",12:25:00,"St","Fo","T","WD",50,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",12:30:00,"St","Fo","T","WD",50,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",12:35:00,"St","Fo","T","WD",50,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",12:40:00,"QW","Tv","T","WD",75,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",12:45:00,"QW","Tv","T","WD",75,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",12:50:00,"St","Fo","T","WD",50,39.4,33.4,64.1,"e_afternoon"
2018-06-12,"BN",12:55:00,"QW","Tv","T","GL",100,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",13:01:00,"St","So","T","GA",25,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",13:05:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",13:10:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",13:15:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",13:20:00,"Ly","RE","A","GA",25,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",13:25:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",13:30:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",13:35:00,"QW","Tv","T","GA",50,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",13:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",13:45:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",13:50:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",13:55:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",14:00:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_afternoon"
2018-06-12,"BN",14:05:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",14:10:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",14:15:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",14:20:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",14:25:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",14:30:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",14:35:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",14:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",14:45:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",14:50:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",14:55:00,"St","RE","A","GA",25,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",15:00:00,"St","RE","A","GA",25,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",15:05:00,"St","RE","A","GA",25,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",15:10:00,"St","Fo","A","GA",50,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",15:15:00,"Abp","So","A","GA",50,36.5,10.5,42.2,"l_afternoon"
2018-06-12,"BN",15:20:00,"St","Tv","A","GA",75,39.3,34.8,39.4,"l_afternoon"
2018-06-12,"BN",15:25:00,"St","RE","T","GA",50,38.3,30.2,39.9,"l_afternoon"
2018-06-12,"BN",15:30:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",15:35:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",15:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",15:45:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",15:50:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",15:55:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",16:00:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",16:05:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",16:10:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",16:15:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",16:20:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",16:25:00,"St","Fo","A","WD",75,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",16:30:00,"St","Fo","A","WD",50,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",16:35:00,"St","Fo","A","WD",25,38.6,37.2,47.9,"l_afternoon"
2018-06-12,"BN",16:40:00,"QW","Fo","T","WD",25,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",16:45:00,"St","Fo","T","WD",25,37.6,35.4,42.5,"l_afternoon"
2018-06-12,"BN",16:50:00,"St","Fo","T","WD",25,38.1,36,43.8,"l_afternoon"
2018-06-12,"BN",16:55:00,"St","Fo","T","WD",25,NA,NA,NA,"l_afternoon"
2018-06-12,"BN",17:00:00,"St","Fo","T","WD",25,NA,NA,NA,"evening"
2018-06-12,"BN",17:05:00,"St","Fo","T","WD",25,NA,NA,NA,"evening"
2018-06-12,"BN",17:10:00,"St","Fo","A","WD",0,NA,NA,NA,"evening"
2018-06-12,"BN",17:15:00,"VC","Fo","A","WD",0,NA,NA,NA,"evening"
2018-06-12,"BN",17:20:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-12,"BN",17:25:00,"Ly","RE","T","WD",0,NA,NA,NA,"evening"
2018-06-12,"BN",17:30:00,"QW","Tv","T","GL",25,NA,NA,NA,"evening"
2018-06-12,"BN",17:35:00,"QW","Tv","T","WD",0,NA,NA,NA,"evening"
2018-06-12,"BN",17:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"evening"
2018-06-12,"BN",17:45:00,"St","RE","A","WD",0,NA,NA,NA,"evening"
2018-06-12,"BN",17:50:00,"QW","Tv","T","WD",0,NA,NA,NA,"evening"
2018-06-12,"BN",17:55:00,"St","Fo","A","WD",0,NA,NA,NA,"evening"
2018-06-12,"BN",18:00:00,"St","Fo","A","WD",0,NA,NA,NA,"evening"
2018-06-12,"BN",18:05:00,"Sq","Fo","A","WD",0,NA,NA,NA,"evening"
2018-06-12,"BN",18:10:00,"QW","Tv","T","BMWD",0,NA,NA,NA,"evening"
2018-06-12,"BN",18:15:00,"NA","NA","NA","NA",NA,NA,NA,NA,"evening"
2018-06-12,"BN",18:20:00,"NA","NA","NA","NA",NA,NA,NA,NA,"evening"
2018-06-12,"BN",18:25:00,"NA","NA","NA","NA",NA,NA,NA,NA,"evening"
2018-06-12,"BN",18:30:00,"NA","NA","NA","NA",NA,NA,NA,NA,"evening"
2018-06-14,"KL",06:15:00,"St","Tv","T","GL",0,NA,NA,NA,"e_morning"
2018-06-14,"KL",06:20:00,"St","Tv","A","GL",0,NA,NA,NA,"e_morning"
2018-06-14,"KL",06:25:00,"St","Tv","T","WD",0,NA,NA,NA,"e_morning"
2018-06-14,"KL",06:30:00,"QW","Tv","T","GL",0,NA,NA,NA,"e_morning"
2018-06-14,"KL",06:35:00,"St","Tv","T","GL",0,NA,NA,NA,"e_morning"
2018-06-14,"KL",06:40:00,"St","Tv","T","GL",0,NA,NA,NA,"e_morning"
2018-06-14,"KL",06:45:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",06:50:00,"BpW","So","T","GL",0,NA,NA,NA,"e_morning"
2018-06-14,"KL",06:55:00,"QW","Tv","T","WD",0,NA,NA,NA,"e_morning"
2018-06-14,"KL",07:00:00,"St","Fo","T","WD",0,NA,NA,NA,"e_morning"
2018-06-14,"KL",07:05:00,"QW","Tv","T","WD",0,NA,NA,NA,"e_morning"
2018-06-14,"KL",07:10:00,"QW","Tv","T","WD",0,NA,NA,NA,"e_morning"
2018-06-14,"KL",07:15:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",07:20:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",07:25:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",07:30:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",07:35:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",07:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",07:45:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",07:50:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",07:55:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",08:00:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",08:05:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",08:10:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",08:15:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",08:20:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",08:25:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",08:30:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",08:35:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",08:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",08:45:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",08:50:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",08:55:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",09:00:00,"NA","NA","NA","NA",NA,NA,NA,NA,"e_morning"
2018-06-14,"KL",09:05:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",09:10:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",09:15:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",09:20:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",09:25:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",09:30:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",09:35:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",09:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",09:45:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",09:50:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",09:55:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",10:00:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",10:05:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",10:10:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",10:15:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",10:20:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",10:25:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",10:30:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",10:35:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",10:40:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",10:45:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",10:50:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",10:55:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_morning"
2018-06-14,"KL",11:00:00,"Ly","RE","T","BMWD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",11:05:00,"Ly","RE","T","BMWD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",11:10:00,"St","So","T","BMWD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",11:15:00,"St","RE","T","BMWD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",11:20:00,"Ly","RE","T","BMWD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",11:25:00,"Ly","RE","T","BMWD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",11:30:00,"St","RE","T","BMWD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",11:35:00,"QW","Tv","T","BMWD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",11:40:00,"St","Fo","A","WD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",11:45:00,"NA","Fo","A","WD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",11:50:00,"St","Fo","A","WD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",11:55:00,"St","Fo","A","WD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",12:00:00,"St","Fo","A","WD",0,NA,NA,NA,"l_morning"
2018-06-14,"KL",12:05:00,"St","Fo","A","WD",0,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",12:10:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",12:15:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",12:20:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",12:25:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",12:30:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",12:35:00,"Ly","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",12:40:00,"St","So","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",12:45:00,"St","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",12:50:00,"St","RE","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",12:55:00,"St","So","T","WD",0,34.3,24.9,39.2,"e_afternoon"
2018-06-14,"KL",13:00:00,"St","So","T","WD",0,35.3,25.3,39,"e_afternoon"
2018-06-14,"KL",13:05:00,"St","So","T","WD",0,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",13:10:00,"St","So","T","WD",25,34.9,26.5,39.6,"e_afternoon"
2018-06-14,"KL",13:15:00,"St","So","T","WD",25,36.1,27.2,39.2,"e_afternoon"
2018-06-14,"KL",13:20:00,"St","So","T","WD",25,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",13:25:00,"St","RE","T","WD",25,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",13:30:00,"QW","Tv","T","BMWD",25,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",13:35:00,"St","RE","A","BMWD",25,35,25.9,35.8,"e_afternoon"
2018-06-14,"KL",13:40:00,"St","RE","A","BMWD",25,36,25.5,36.1,"e_afternoon"
2018-06-14,"KL",13:45:00,"QW","Tv","T","BMWD",25,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",13:50:00,"QW","Tv","T","BMWD",25,NA,NA,NA,"e_afternoon"
2018-06-14,"KL",13:56:00,"St","RE","A","BMWD",0,32.1,21.6,31.9,"e_afternoon"
2018-06-14,"KL",14:00:00,"St","RE","A","BMWD",0,32.2,24,32.9,"e_afternoon"
2018-06-14,"KL",14:05:00,"St","So","A","BMWD",0,31.3,24.2,32.8,"l_afternoon"
2018-06-14,"KL",14:10:00,"Ly","RE","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",14:15:00,"St","So","A","BMWD",0,31.1,24.5,33.7,"l_afternoon"
2018-06-14,"KL",14:20:00,"St","So","A","BMWD",0,32.8,24.1,33.3,"l_afternoon"
2018-06-14,"KL",14:25:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",14:31:00,"QS","Tv","T","BMWD",25,33.3,24.9,33.8,"l_afternoon"
2018-06-14,"KL",14:35:00,"QS","Tv","T","BMWD",25,32.4,25.4,32.7,"l_afternoon"
2018-06-14,"KL",14:40:00,"QW","Tv","T","BMWD",25,31.3,25.1,33.7,"l_afternoon"
2018-06-14,"KL",14:44:00,"Abp","Fo","T","WD",25,35.9,27.2,39.1,"l_afternoon"
2018-06-14,"KL",14:49:00,"St","Fo","T","WD",25,38.2,26.4,38.9,"l_afternoon"
2018-06-14,"KL",14:55:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",15:00:00,"St","Fo","T","WD",25,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",15:05:00,"St","Fo","T","WD",25,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",15:10:00,"QW","Tv","T","WD",25,34.6,26.7,38.8,"l_afternoon"
2018-06-14,"KL",15:15:00,"St","So","T","WD",25,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",15:20:00,"St","So","T","WD",25,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",15:25:00,"St","So","T","WD",25,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",15:30:00,"St","RE","T","WD",25,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",15:36:00,"St","So","T","WD",25,34,28.2,35.9,"l_afternoon"
2018-06-14,"KL",15:40:00,"Ly","RE","T","WD",25,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",15:45:00,"Ly","RE","T","WD",25,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",15:49:00,"Abp","Fo","A","WD",25,34.5,22.1,35.1,"l_afternoon"
2018-06-14,"KL",15:55:00,"QW","Tv","T","WD",25,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",16:00:00,"St","Fo","T","BMWD",25,32.3,26,33.6,"l_afternoon"
2018-06-14,"KL",16:05:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",16:10:00,"NA","NA","NA","NA",NA,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",16:16:00,"St","Fo","T","BMWD",0,32.3,25.8,33,"l_afternoon"
2018-06-14,"KL",16:20:00,"St","Fo","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",16:25:00,"St","Fo","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",16:30:00,"St","Fo","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",16:35:00,"QS","Fo","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",16:40:00,"St","Fo","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",16:45:00,"St","Fo","A","BMWD",0,34.6,15.3,32.4,"l_afternoon"
2018-06-14,"KL",16:50:00,"St","Fo","A","BMWD",0,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",16:56:00,"St","Tv","T","BMWD",0,NA,NA,NA,"l_afternoon"
2018-06-14,"KL",17:00:00,"St","Tv","T","BMWD",0,32.9,25.6,32.9,"evening"
2018-06-14,"KL",17:05:00,"St","Fo","A","BMWD",0,NA,NA,NA,"evening"
2018-06-14,"KL",17:10:00,"QW","Tv","T","BMWD",0,31.2,25.3,33.4,"evening"
2018-06-14,"KL",17:15:00,"Sq","RE","T","BMWD",0,NA,NA,NA,"evening"
2018-06-14,"KL",17:21:00,"QW","Tv","T","BMWD",0,31.7,26.3,33.4,"evening"
2018-06-14,"KL",17:25:00,"Ly","RE","A","BMWD",0,33,26.2,36.2,"evening"
