date,individual,time,pos_beh,context,substrate,hab_type,sun,temp,t_lo,t_hi
2018-07-14,LX,14:10,St,Fo,A,WD,0,Os,Os,Os
2018-07-14,LX,14:15,St,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,14:20,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,14:25,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,14:30,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,14:35,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,14:40,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,14:45,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,14:50,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,14:55,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,15:00,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,15:05,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,15:10,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,15:15,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,15:20,St,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,15:25,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,15:30,Ly,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,15:35,St,RE,A,WD,0,Os,Os,Os
2018-07-14,LX,15:40,QW,Tv,T,WD,50,Os,Os,Os
2018-07-14,LX,15:45,St,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,15:50,St,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,15:55,St,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,16:00,St,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,16:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-14,LX,16:08,St,Fo,T,WD,75,38.6,29.3,38
2018-07-14,LX,16:12,Abp,Fo,T,WD,50,35.8,28.9,36.4
2018-07-14,LX,16:15,QW,Tv,T,WD,50,Os,Os,Os
2018-07-15,LX,16:17,Abp,Tv,T,WD,50,34.2,28.6,35.5
2018-07-14,LX,16:20,QS,Tv,T,WD,50,36.5,29.1,37.5
2018-07-14,LX,16:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-14,LX,16:30,Abp,Fo,T,WD,50,Os,Os,Os
2018-07-14,LT,16:30,Abp,So,T,WD,50,34.5,28.6,41.8
2018-07-14,LX,16:35,St,RE,A,WD,25,Os,Os,Os
2018-07-14,LX,16:40,St,RE,A,WD,25,35.8,27,36
2018-07-14,LX,16:45,St,RE,A,WD,25,37.1,29.3,37.5
2018-07-14,LX,16:51,St,RE,A,WD,25,36.6,28.9,36
2018-07-14,LX,16:55,Abp,Fo,T,WD,75,35.2,29.5,35.5
2018-07-14,LX,16:55,Abp,Fo,T,WD,75,35,29.5,35.7
2018-07-14,LX,16:56,Abp,Fo,T,WD,75,35.1,28.8,35.3
2018-07-14,LX,17:00,BpS,Fo,T,WD,50,34.4,26.1,36.2
2018-07-14,LX,17:01,Abp,Fo,T,WD,50,34.1,25.8,36.1
2018-07-14,LX,17:05,QW,Tv,T,WD,50,Os,Os,Os
2018-07-14,LX,17:09,Abp,Fo,T,WD,50,35.8,30.1,42.1
2018-07-14,LX,17:09,BpS,Fo,T,WD,75,39.4,30.2,39.6
2018-07-14,LX,17:15,QS,Fo,T,WD,75,Os,Os,Os
2018-07-14,LX,17:19,QW,Tv,T,WD,50,35.4,27.4,33.9
2018-07-14,LX,17:25,QM,Fo,A,WD,50,35.7,28,35.8
2018-07-14,LX,17:30,St,RE,A,WD,50,Os,Os,Os
2018-07-14,LX,17:35,St,RE,A,WD,50,Os,Os,Os
2018-07-15,LX,17:38,Abp,Fo,A,WD,75,36.2,26.4,36.1
2018-07-14,LX,17:41,Abp,Fo,T,WD,50,35,28.6,34.8
2018-07-14,LX,17:45,QW,Tv,T,GL,75,Os,Os,Os
2018-07-14,LX,17:50,St,Fo,T,GL,75,Os,Os,Os
2018-07-14,LX,17:55,St,Fo,T,GL,75,Os,Os,Os
2018-07-14,LX,18:00,St,Fo,T,GL,75,Os,Os,Os
2018-07-14,LX,18:05,St,Fo,T,GL,75,Os,Os,Os
2018-07-14,LX,18:10,St,Fo,T,GL,75,Os,Os,Os
2018-07-14,LX,18:15,St,Fo,T,GL,75,Os,Os,Os
2018-07-14,LX,18:20,St,Fo,T,GL,75,Os,Os,Os
2018-07-14,LX,18:25,St,Fo,T,GL,50,Os,Os,Os
2018-07-14,LX,18:30,St,Fo,T,GL,50,Os,Os,Os
2018-07-14,LX,18:35,St,Fo,T,GL,50,Os,Os,Os
2018-07-14,LX,18:40,St,Fo,T,GL,50,Os,Os,Os
2018-07-14,LX,18:45,St,Fo,T,GL,50,Os,Os,Os
2018-07-14,LX,18:50,QW,Tv,T,GL,50,Os,Os,Os
2018-07-14,LX,18:55,QW,Tv,T,WD,25,31.9,28.2,32.8
2018-07-14,LX,18:55,Abp,Fo,T,WD,25,31.8,27.1,31.8
2018-07-14,LX,19:00,Abp,Fo,T,WD,25,Os,Os,Os
2018-07-14,LT,19:00,Abp,Fo,T,WD,25,32,27,32.9
2018-07-14,LX,19:06,Vci,Fo,A,BMWD,0,32.6,27.5,33.4
2018-07-14,LX,19:09,QW,Tv,T,BMWD,0,33.3,27.7,33.9
2018-07-14,LX,19:16,QW,Tv,T,BMWD,0,31.6,26.8,33
2018-07-14,LX,19:20,QW,Tv,T,BMWD,0,Os,Os,Os
2018-07-14,LX,19:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-14,LX,19:30,St,Fo,A,WD,0,Os,Os,Os
2018-07-16,JM,6:30,QW,Tv,T,WD,0,Os,Os,Os
2018-07-16,JM,6:35,St,RE,T,WD,0,Os,Os,Os
2018-07-16,JM,6:40,Abp,Fo,T,WD,0,30,24.8,32
2018-07-16,JM,6:42,Abp,Fo,T,WD,0,31.5,25.1,33.5
2018-07-16,JM,6:45,QW,Tv,T,WD,0,Os,Os,Os
2018-07-16,JM,6:50,QW,Tv,T,WD,0,Os,Os,Os
2018-07-16,JM,6:55,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-16,JM,7:00,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-16,JM,7:07,St,RE,T,WD,0,33.4,23.4,31.8
2018-07-16,JM,7:10,St,So,T,WD,0,30.8,24,31.3
2018-07-16,JM,7:15,St,So,T,WD,0,31.8,23.9,31.3
2018-07-16,JM,7:20,St,So,T,WD,0,Os,Os,Os
2018-07-16,JM,7:25,St,So,T,WD,0,Os,Os,Os
2018-07-16,JM,7:30,St,RE,A,WD,0,32.1,24.5,31.3
2018-07-16,JM,7:35,St,RE,A,WD,0,Os,Os,Os
2018-07-16,JM,7:40,St,RE,A,WD,0,Os,Os,Os
2018-07-16,JM,7:45,St,RE,A,WD,0,Os,Os,Os
2018-07-16,JM,7:50,St,RE,A,WD,0,Os,Os,Os
2018-07-16,JM,7:55,St,RE,A,WD,0,30.9,25,31.6
2018-07-16,JM,8:00,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-16,JM,8:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-16,JM,8:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-16,JM,8:14,Abp,Fo,T,WD,0,31.2,24.9,30.4
2018-07-16,JM,8:15,Abp,Fo,T,WD,0,32,24.8,32
2018-07-16,JM,8:16,Abp,Fo,T,WD,0,31.6,24.5,31.9
2018-07-16,KL,8:20,QS,So,T,WD,25,32.1,24.8,31.9
2018-07-16,JM,8:20,QS,Fo,T,WD,25,Os,Os,Os
2018-07-16,JM,8:23,Abp,Fo,T,WD,0,32.8,25.3,33.1
2018-07-16,KL,8:28,QS,So,T,WD,25,31.4,24.4,33.7
2018-07-16,JM,8:30,QW,So,T,WD,0,Os,Os,Os
2018-07-16,MI,8:33,QS,So,T,WD,0,31.5,24.9,32.9
2018-07-16,JM,8:35,St,RE,A,WD,0,32.5,25.5,32.9
2018-07-16,JM,8:40,St,RE,A,WD,0,Os,Os,Os
2018-07-16,KL,8:45,QW,Fo,T,WD,25,32.5,26,34
2018-07-16,JM,8:45,QS,Fo,T,WD,0,Os,Os,Os
2018-07-16,JM,8:50,QW,Tv,T,GL,50,Os,Os,Os
2018-07-16,MI,8:51,QW,Tv,T,GL,50,33,26.5,34
2018-07-16,KL,8:53,QW,Tv,T,WD,50,33.6,26.6,34
2018-07-16,JM,8:55,Abp,Fo,T,WD,50,32.8,25.7,32.9
2018-07-16,JM,9:00,St,Fo,T,WD,25,Os,Os,Os
2018-07-16,JM,9:05,QW,Tv,T,WD,25,Os,Os,Os
2018-07-16,JM,9:07,Abp,Fo,T,WD,25,33.9,25.3,33.5
2018-07-16,JM,9:10,QW,Tv,T,WD,25,34.5,25.5,34.3
2018-07-16,JM,9:14,VC,Fo,A,WD,25,33.2,10.3,33.9
2018-07-16,JM,9:20,St,Fo,A,WD,25,Os,Os,Os
2018-07-16,JM,9:25,St,Fo,A,WD,25,Os,Os,Os
2018-07-16,JM,9:30,St,So,A,WD,25,Os,Os,Os
2018-07-16,JM,9:35,St,So,A,WD,25,Os,Os,Os
2018-07-16,JM,9:40,Ly,So,A,WD,25,Os,Os,Os
2018-07-16,JM,9:45,St,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,9:50,St,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,9:55,St,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,10:00,St,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,10:05,St,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,10:10,Ly,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,10:15,St,So,T,WD,25,Os,Os,Os
2018-07-16,JM,10:20,St,So,T,WD,25,Os,Os,Os
2018-07-16,JM,10:25,St,So,T,WD,25,Os,Os,Os
2018-07-16,JM,10:30,St,So,T,WD,25,Os,Os,Os
2018-07-16,JM,10:35,St,So,T,WD,25,Os,Os,Os
2018-07-16,JM,10:40,St,So,T,WD,25,Os,Os,Os
2018-07-16,JM,10:45,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,10:50,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,10:55,St,So,T,WD,25,Os,Os,Os
2018-07-16,JM,11:00,St,So,T,WD,25,Os,Os,Os
2018-07-16,JM,11:05,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,11:10,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,11:15,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,11:20,QW,Tv,T,WD,50,Os,Os,Os
2018-07-16,JM,11:25,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,11:30,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,11:35,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,11:40,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,11:45,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,11:47,Abp,Tv,A,WD,25,32.3,26.7,34.9
2018-07-16,JM,11:50,QW,Tv,T,WD,25,Os,Os,Os
2018-07-16,JM,11:55,St,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,12:00,St,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,12:05,St,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,12:10,St,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,12:15,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,12:20,QW,Tv,T,WD,25,Os,Os,Os
2018-07-16,JM,12:25,QW,Tv,T,WD,75,37.3,28.5,34.4
2018-07-16,JM,12:30,St,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,12:35,St,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,12:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-16,JM,12:45,Abp,Fo,T,WD,25,34.5,28,34.3
2018-07-16,JM,12:50,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-16,JM,12:55,St,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,13:00,St,So,A,WD,25,Os,Os,Os
2018-07-16,JM,13:05,QS,So,T,WD,25,Os,Os,Os
2018-07-16,JM,13:10,St,So,A,WD,25,Os,Os,Os
2018-07-16,JM,13:15,St,So,A,WD,25,Os,Os,Os
2018-07-16,JM,13:20,St,So,A,WD,25,Os,Os,Os
2018-07-16,JM,13:25,St,So,A,WD,25,Os,Os,Os
2018-07-16,JM,13:30,St,So,A,WD,25,Os,Os,Os
2018-07-16,JM,13:35,St,So,A,WD,25,Os,Os,Os
2018-07-16,JM,13:40,St,So,A,WD,25,Os,Os,Os
2018-07-16,JM,13:45,St,So,A,WD,25,Os,Os,Os
2018-07-16,JM,13:50,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,13:55,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,14:00,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,14:05,Ly,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,14:10,Ly,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,14:15,Ly,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,14:20,Ly,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,14:25,Ly,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,14:30,St,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,14:35,St,Fo,T,WD,25,Os,Os,Os
2018-07-16,JM,14:40,VC,Fo,T,WD,25,Os,Os,Os
2018-07-16,JM,14:43,Abp,Fo,A,WD,75,36,28.9,35.7
2018-07-16,JM,14:44,Abp,Fo,A,WD,75,37,28.8,36.8
2018-07-16,JM,14:50,St,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,14:55,St,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,15:01,St,RE,A,WD,25,34.7,29.3,36.1
2018-07-16,JM,15:05,QS,Tv,A,WD,25,35.1,29.2,35.4
2018-07-16,JM,15:10,St,RE,T,WD,50,37.3,30.9,36.7
2018-07-16,JM,15:15,St,RE,A,WD,50,36.9,30.8,36.4
2018-07-16,JM,15:19,Abp,Fo,A,WD,75,37.3,29.7,38.1
2018-07-16,JM,15:25,St,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,15:30,Ly,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,15:35,Ly,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,15:40,Ly,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,15:45,St,RE,T,WD,50,37.3,30,37.4
2018-07-16,JM,15:50,Ly,RE,T,WD,25,Os,Os,Os
2018-07-16,JM,15:55,St,Fo,A,WD,25,36,29.2,37.5
2018-07-16,JM,16:00,St,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,16:05,QW,Tv,T,WD,25,Os,Os,Os
2018-07-16,JM,16:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-16,JM,16:15,Sq,Fo,A,WD,25,Os,Os,Os
2018-07-16,JM,16:16,QW,Fo,T,WD,50,37.8,28.6,36.9
2018-07-16,JM,16:20,St,Fo,A,WD,50,36.4,26.2,37
2018-07-16,JM,16:22,Abp,Fo,T,WD,50,35.2,28,35.4
2018-07-16,JM,16:22,Abp,Fo,T,WD,50,35.7,28.3,35.4
2018-07-16,JM,16:25,QW,Fo,T,WD,25,33.7,27.2,33.7
2018-07-16,JM,16:28,BpW,Fo,T,WD,25,34,27.8,34.1
2018-07-16,JM,16:30,Abp,Fo,T,WD,50,35.5,28.9,35.2
2018-07-16,JM,16:36,QW,Fo,T,WD,50,36,29.7,35.8
2018-07-16,JM,16:40,QW,Tv,T,WD,50,Os,Os,Os
2018-07-16,JM,16:45,Ly,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,16:50,Ly,RE,A,WD,25,Os,Os,Os
2018-07-16,JM,16:55,QW,Tv,T,WD,50,Os,Os,Os
2018-07-16,JM,17:00,QW,Tv,T,WD,50,Os,Os,Os
2018-07-16,JM,17:05,QW,Tv,T,WD,50,Os,Os,Os
2018-07-16,JM,17:10,St,RE,W/T,GA,25,Os,Os,Os
2018-07-16,JM,17:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-16,JM,17:20,St,RE,W/T,GA,25,Os,Os,Os
2018-07-16,JM,17:25,St,RE,W/T,GA,25,Os,Os,Os
2018-07-16,JM,17:30,St,RE,W/T,GA,0,Os,Os,Os
2018-07-16,JM,17:35,St,RE,W/T,GA,0,Os,Os,Os
2018-07-16,JM,17:40,St,Fo,A,GA,0,Os,Os,Os
2018-07-16,JM,17:45,St,Fo,A,GA,0,Os,Os,Os
2018-07-16,JM,17:50,St,Fo,A,GA,0,Os,Os,Os
2018-07-16,JM,17:55,St,RE,A,GA,0,Os,Os,Os
2018-07-16,JM,18:00,St,RE,A,GA,0,33.9,28.3,33.1
2018-07-16,JM,18:05,St,RE,W/T,GA,0,Os,Os,Os
2018-07-16,JM,18:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-16,JM,18:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-07-16,JM,18:20,Ly,RE,A,GA,0,Os,Os,Os
2018-07-16,JM,18:25,St,RE,W/T,GA,0,31.5,26.6,33.3
2018-07-16,JM,18:30,QM,So,A,GA,0,Os,Os,Os
2018-07-16,JM,18:35,St,RE,A,GA,0,Os,Os,Os
2018-07-16,JM,18:40,Ly,RE,A,GA,0,Os,Os,Os
